,symbol,timestamp,datetime,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last,previousClose,change,percentage,average,baseVolume,quoteVolume,info
ALPINE/USDT,ALPINE/USDT,1709579656409,2024-03-04T19:14:16.409Z,2.598,2.4768,2.5182,17.36,2.5272,7.91,2.5350918079308005,2.5221,2.5218,2.5218,,-0.0003,-0.01,2.52195,26654.56,67571.7567,"{'symbol': 'ALPINE_USDT', 'last_price': '2.5218', 'quote_volume_24h': '67571.7567', 'base_volume_24h': '26654.56', 'high_24h': '2.5980', 'low_24h': '2.4768', 'open_24h': '2.5221', 'close_24h': '2.5218', 'best_ask': '2.5272', 'best_ask_size': '7.91', 'best_bid': '2.5182', 'best_bid_size': '17.36', 'fluctuation': '-0.0001', 'url': 'https://www.bitmart.com/trade?symbol=ALPINE_USDT', 'timestamp': '1709579656409'}"
MONOPOLYMETA/USDT,MONOPOLYMETA/USDT,1709576079382,2024-03-04T18:14:39.382Z,2.99e-13,1.97e-13,2.25e-13,69124525583899.9,2.5e-13,46631221154622.4,2.42925e-13,2.99e-13,2.64e-13,2.64e-13,,-3.5e-14,-11.71,2.815e-13,1739767862214637.0,422.63455861111277,"{'symbol': 'MONOPOLYMETA_USDT', 'last_price': '0.000000000000264', 'quote_volume_24h': '422.634558611112758', 'base_volume_24h': '1739767862214637.0', 'high_24h': '0.000000000000299', 'low_24h': '0.000000000000197', 'open_24h': '0.000000000000299', 'close_24h': '0.000000000000264', 'best_ask': '0.000000000000250', 'best_ask_size': '46631221154622.4', 'best_bid': '0.000000000000225', 'best_bid_size': '69124525583899.9', 'fluctuation': '-0.1171', 'url': 'https://www.bitmart.com/trade?symbol=MONOPOLYMETA_USDT', 'timestamp': '1709576079382'}"
SIN/USDT,SIN/USDT,1709579700693,2024-03-04T19:15:00.693Z,0.011853,0.0112,0.011371,192.4824,0.0114,0.0042,0.01155763801391797,0.011506,0.011395,0.011395,,-0.000111,-0.96,0.0114505,8398888.5146,97071.313171,"{'symbol': 'SIN_USDT', 'last_price': '0.011395', 'quote_volume_24h': '97071.313171', 'base_volume_24h': '8398888.5146', 'high_24h': '0.011853', 'low_24h': '0.011200', 'open_24h': '0.011506', 'close_24h': '0.011395', 'best_ask': '0.011400', 'best_ask_size': '0.0042', 'best_bid': '0.011371', 'best_bid_size': '192.4824', 'fluctuation': '-0.0096', 'url': 'https://www.bitmart.com/trade?symbol=SIN_USDT', 'timestamp': '1709579700693'}"
RABI/USDT,RABI/USDT,1709579573161,2024-03-04T19:12:53.161Z,0.18,0.068846,0.074095,142.9483,0.074138,4278.9281,0.11182122542953506,0.117901,0.072837,0.072837,,-0.045064,-38.22,0.095369,1400249.4692,156577.611553,"{'symbol': 'RABI_USDT', 'last_price': '0.072837', 'quote_volume_24h': '156577.611553', 'base_volume_24h': '1400249.4692', 'high_24h': '0.180000', 'low_24h': '0.068846', 'open_24h': '0.117901', 'close_24h': '0.072837', 'best_ask': '0.074138', 'best_ask_size': '4278.9281', 'best_bid': '0.074095', 'best_bid_size': '142.9483', 'fluctuation': '-0.3822', 'url': 'https://www.bitmart.com/trade?symbol=RABI_USDT', 'timestamp': '1709579573161'}"
GOMINING/USDT,GOMINING/USDT,1709579589570,2024-03-04T19:13:09.570Z,0.33372,0.31586,0.31309,105.03,0.32048,158.78,0.3206055853602336,0.32577,0.32017,0.32017,,-0.0056,-1.72,0.32297,2163758.02,693712.90658,"{'symbol': 'GOMINING_USDT', 'last_price': '0.32017', 'quote_volume_24h': '693712.90658', 'base_volume_24h': '2163758.02', 'high_24h': '0.33372', 'low_24h': '0.31586', 'open_24h': '0.32577', 'close_24h': '0.32017', 'best_ask': '0.32048', 'best_ask_size': '158.78', 'best_bid': '0.31309', 'best_bid_size': '105.03', 'fluctuation': '-0.0172', 'url': 'https://www.bitmart.com/trade?symbol=GOMINING_USDT', 'timestamp': '1709579589570'}"
LIMO/USDT,LIMO/USDT,1709572574197,2024-03-04T17:16:14.197Z,0.0103,0.00972,0.01006,3304.4,0.01029,699.7,0.010177763016262607,0.00999,0.01,0.01,,1e-05,0.1,0.009995,12204709.2,124216.63792,"{'symbol': 'LIMO_USDT', 'last_price': '0.01000', 'quote_volume_24h': '124216.63792', 'base_volume_24h': '12204709.2', 'high_24h': '0.01030', 'low_24h': '0.00972', 'open_24h': '0.00999', 'close_24h': '0.01000', 'best_ask': '0.01029', 'best_ask_size': '699.7', 'best_bid': '0.01006', 'best_bid_size': '3304.4', 'fluctuation': '+0.0010', 'url': 'https://www.bitmart.com/trade?symbol=LIMO_USDT', 'timestamp': '1709572574197'}"
RATS/USDT,RATS/USDT,1709579701333,2024-03-04T19:15:01.333Z,0.00054,0.00035888,0.00048711,216755.0,0.00048851,403225.0,0.000451560822582839,0.00036668,0.00048775,0.00048775,,0.00012107,33.02,0.000427215,34890658614.0,15755254.50419488,"{'symbol': 'RATS_USDT', 'last_price': '0.00048775', 'quote_volume_24h': '15755254.50419488', 'base_volume_24h': '34890658614', 'high_24h': '0.00054000', 'low_24h': '0.00035888', 'open_24h': '0.00036668', 'close_24h': '0.00048775', 'best_ask': '0.00048851', 'best_ask_size': '403225', 'best_bid': '0.00048711', 'best_bid_size': '216755', 'fluctuation': '+0.3302', 'url': 'https://www.bitmart.com/trade?symbol=RATS_USDT', 'timestamp': '1709579701333'}"
DINO/USDT,DINO/USDT,1709578791237,2024-03-04T18:59:51.237Z,0.042,0.0339,0.03846,506.0,0.03879,315.0,0.036583852502151286,0.03574,0.03866,0.03866,,0.00292,8.17,0.0372,885518.0,32395.6599,"{'symbol': 'DINO_USDT', 'last_price': '0.03866', 'quote_volume_24h': '32395.65990', 'base_volume_24h': '885518', 'high_24h': '0.04200', 'low_24h': '0.03390', 'open_24h': '0.03574', 'close_24h': '0.03866', 'best_ask': '0.03879', 'best_ask_size': '315', 'best_bid': '0.03846', 'best_bid_size': '506', 'fluctuation': '+0.0817', 'url': 'https://www.bitmart.com/trade?symbol=DINO_USDT', 'timestamp': '1709578791237'}"
PKT/USDT,PKT/USDT,1709579614367,2024-03-04T19:13:34.367Z,0.0041947,0.0037059,0.0038279,8282.0,0.0042034,3765.0,0.00382781393997804,0.0040001,0.0041947,0.0041947,,0.0001946,4.86,0.0040974,744994.0,2851.6984184,"{'symbol': 'PKT_USDT', 'last_price': '0.0041947', 'quote_volume_24h': '2851.6984184', 'base_volume_24h': '744994', 'high_24h': '0.0041947', 'low_24h': '0.0037059', 'open_24h': '0.0040001', 'close_24h': '0.0041947', 'best_ask': '0.0042034', 'best_ask_size': '3765', 'best_bid': '0.0038279', 'best_bid_size': '8282', 'fluctuation': '+0.0486', 'url': 'https://www.bitmart.com/trade?symbol=PKT_USDT', 'timestamp': '1709579614367'}"
YFI/USDT,YFI/USDT,1709579690334,2024-03-04T19:14:50.334Z,9682.53,9087.98,9374.85,0.009679,9403.08,0.018658,9417.608474101873,9219.02,9376.03,9376.03,,157.01,1.7,9297.525,124.93973,1176633.46,"{'symbol': 'YFI_USDT', 'last_price': '9376.03', 'quote_volume_24h': '1176633.46', 'base_volume_24h': '124.939730', 'high_24h': '9682.53', 'low_24h': '9087.98', 'open_24h': '9219.02', 'close_24h': '9376.03', 'best_ask': '9403.08', 'best_ask_size': '0.018658', 'best_bid': '9374.85', 'best_bid_size': '0.009679', 'fluctuation': '+0.0170', 'url': 'https://www.bitmart.com/trade?symbol=YFI_USDT', 'timestamp': '1709579690334'}"
BOB/USDT,BOB/USDT,1709579697291,2024-03-04T19:14:57.291Z,6.678e-05,5.33e-05,5.569e-05,714670.0,5.632e-05,196428.0,6.0116646466097e-05,6.486e-05,5.631e-05,5.631e-05,,-8.55e-06,-13.18,6.0585e-05,11679074988.0,702106.82210464,"{'symbol': 'BOB_USDT', 'last_price': '0.00005631', 'quote_volume_24h': '702106.82210464', 'base_volume_24h': '11679074988', 'high_24h': '0.00006678', 'low_24h': '0.00005330', 'open_24h': '0.00006486', 'close_24h': '0.00005631', 'best_ask': '0.00005632', 'best_ask_size': '196428', 'best_bid': '0.00005569', 'best_bid_size': '714670', 'fluctuation': '-0.1318', 'url': 'https://www.bitmart.com/trade?symbol=BOB_USDT', 'timestamp': '1709579697291'}"
SIMPSON/USDT,SIMPSON/USDT,1709578914766,2024-03-04T19:01:54.766Z,6.4991e-12,5.6656e-12,6.0523e-12,5358578205933.0,6.1585e-12,11853605303751.0,6.097943e-12,5.8544e-12,5.9251e-12,5.9251e-12,,7.07e-14,1.21,5.88975e-12,600109992593994.0,3659.436637100933,"{'symbol': 'SIMPSON_USDT', 'last_price': '0.0000000000059251', 'quote_volume_24h': '3659.4366371009328448', 'base_volume_24h': '600109992593994', 'high_24h': '0.0000000000064991', 'low_24h': '0.0000000000056656', 'open_24h': '0.0000000000058544', 'close_24h': '0.0000000000059251', 'best_ask': '0.0000000000061585', 'best_ask_size': '11853605303751', 'best_bid': '0.0000000000060523', 'best_bid_size': '5358578205933', 'fluctuation': '+0.0121', 'url': 'https://www.bitmart.com/trade?symbol=SIMPSON_USDT', 'timestamp': '1709578914766'}"
LIF3/USDT,LIF3/USDT,1709579692061,2024-03-04T19:14:52.061Z,0.03069,0.02825,0.02939,1692.8,0.03013,238.4,0.028853695131322986,0.02825,0.02971,0.02971,,0.00146,5.17,0.02898,37377965.2,1078492.41251,"{'symbol': 'LIF3_USDT', 'last_price': '0.02971', 'quote_volume_24h': '1078492.41251', 'base_volume_24h': '37377965.2', 'high_24h': '0.03069', 'low_24h': '0.02825', 'open_24h': '0.02825', 'close_24h': '0.02971', 'best_ask': '0.03013', 'best_ask_size': '238.4', 'best_bid': '0.02939', 'best_bid_size': '1692.8', 'fluctuation': '+0.0517', 'url': 'https://www.bitmart.com/trade?symbol=LIF3_USDT', 'timestamp': '1709579692061'}"
FORT/USDT,FORT/USDT,1709579699208,2024-03-04T19:14:59.208Z,0.2471,0.2015,0.2027,99.0,0.2047,98.0,0.21792435754189943,0.2245,0.2028,0.2028,,-0.0217,-9.67,0.21365,458240.0,99861.6576,"{'symbol': 'FORT_USDT', 'last_price': '0.2028', 'quote_volume_24h': '99861.6576', 'base_volume_24h': '458240', 'high_24h': '0.2471', 'low_24h': '0.2015', 'open_24h': '0.2245', 'close_24h': '0.2028', 'best_ask': '0.2047', 'best_ask_size': '98', 'best_bid': '0.2027', 'best_bid_size': '99', 'fluctuation': '-0.0967', 'url': 'https://www.bitmart.com/trade?symbol=FORT_USDT', 'timestamp': '1709579699208'}"
CORE/USDT,CORE/USDT,1709579698920,2024-03-04T19:14:58.920Z,0.772,0.719,0.736,21.6,0.738,27.5,0.7555988142416975,0.763,0.738,0.738,,-0.025,-3.28,0.7505,1206552.8,911669.865,"{'symbol': 'CORE_USDT', 'last_price': '0.738', 'quote_volume_24h': '911669.865', 'base_volume_24h': '1206552.8', 'high_24h': '0.772', 'low_24h': '0.719', 'open_24h': '0.763', 'close_24h': '0.738', 'best_ask': '0.738', 'best_ask_size': '27.5', 'best_bid': '0.736', 'best_bid_size': '21.6', 'fluctuation': '-0.0328', 'url': 'https://www.bitmart.com/trade?symbol=CORE_USDT', 'timestamp': '1709579698920'}"
WOJAK/USDT,WOJAK/USDT,1709579699979,2024-03-04T19:14:59.979Z,0.00085425,0.00059604,0.00068506,47478.0,0.00069364,418834.0,0.00073444184204421,0.00059835,0.00068831,0.00068831,,8.996e-05,15.03,0.00064333,747235160.0,548800.7673506,"{'symbol': 'WOJAK_USDT', 'last_price': '0.00068831', 'quote_volume_24h': '548800.76735060', 'base_volume_24h': '747235160', 'high_24h': '0.00085425', 'low_24h': '0.00059604', 'open_24h': '0.00059835', 'close_24h': '0.00068831', 'best_ask': '0.00069364', 'best_ask_size': '418834', 'best_bid': '0.00068506', 'best_bid_size': '47478', 'fluctuation': '+0.1503', 'url': 'https://www.bitmart.com/trade?symbol=WOJAK_USDT', 'timestamp': '1709579699979'}"
BNSX/USDT,BNSX/USDT,1709579701221,2024-03-04T19:15:01.221Z,0.4372,0.2672,0.3535,16.97,0.357,246.35,0.3286653781173989,0.2716,0.3568,0.3568,,0.0852,31.37,0.3142,1250269.1,410920.1665,"{'symbol': 'BNSX_USDT', 'last_price': '0.3568', 'quote_volume_24h': '410920.1665', 'base_volume_24h': '1250269.10', 'high_24h': '0.4372', 'low_24h': '0.2672', 'open_24h': '0.2716', 'close_24h': '0.3568', 'best_ask': '0.3570', 'best_ask_size': '246.35', 'best_bid': '0.3535', 'best_bid_size': '16.97', 'fluctuation': '+0.3137', 'url': 'https://www.bitmart.com/trade?symbol=BNSX_USDT', 'timestamp': '1709579701221'}"
NEXT/USDT,NEXT/USDT,1709579701825,2024-03-04T19:15:01.825Z,0.41877,0.39316,0.40384,55.71,0.40549,12.43,0.4037494736986418,0.40752,0.40385,0.40385,,-0.00367,-0.9,0.405685,4068657.56,1642718.34851,"{'symbol': 'NEXT_USDT', 'last_price': '0.40385', 'quote_volume_24h': '1642718.34851', 'base_volume_24h': '4068657.56', 'high_24h': '0.41877', 'low_24h': '0.39316', 'open_24h': '0.40752', 'close_24h': '0.40385', 'best_ask': '0.40549', 'best_ask_size': '12.43', 'best_bid': '0.40384', 'best_bid_size': '55.71', 'fluctuation': '-0.0090', 'url': 'https://www.bitmart.com/trade?symbol=NEXT_USDT', 'timestamp': '1709579701825'}"
BOBY/USDT,BOBY/USDT,1709571108070,2024-03-04T16:51:48.070Z,5e-06,2e-06,2e-06,2539840.63745,5e-06,22024918.13298,3.264059655887e-06,3e-06,5e-06,5e-06,,2e-06,66.67,4e-06,124279435.04902,405.65549,"{'symbol': 'BOBY_USDT', 'last_price': '0.000005', 'quote_volume_24h': '405.655490', 'base_volume_24h': '124279435.04902', 'high_24h': '0.000005', 'low_24h': '0.000002', 'open_24h': '0.000003', 'close_24h': '0.000005', 'best_ask': '0.000005', 'best_ask_size': '22024918.13298', 'best_bid': '0.000002', 'best_bid_size': '2539840.63745', 'fluctuation': '+0.6667', 'url': 'https://www.bitmart.com/trade?symbol=BOBY_USDT', 'timestamp': '1709571108070'}"
VRA/USDT,VRA/USDT,1709579681148,2024-03-04T19:14:41.148Z,0.016442,0.01316,0.013755,9920.0,0.013999,9682.0,0.014498616994347116,0.013606,0.013883,0.013883,,0.000277,2.04,0.0137445,7821848.0,113405.97834,"{'symbol': 'VRA_USDT', 'last_price': '0.013883', 'quote_volume_24h': '113405.978340', 'base_volume_24h': '7821848', 'high_24h': '0.016442', 'low_24h': '0.013160', 'open_24h': '0.013606', 'close_24h': '0.013883', 'best_ask': '0.013999', 'best_ask_size': '9682', 'best_bid': '0.013755', 'best_bid_size': '9920', 'fluctuation': '+0.0204', 'url': 'https://www.bitmart.com/trade?symbol=VRA_USDT', 'timestamp': '1709579681148'}"
SRX/USDT,SRX/USDT,1709579651710,2024-03-04T19:14:11.710Z,0.042807,0.041095,0.041133,6159.0,0.041347,480.0,0.041851952138839944,0.041956,0.041233,0.041233,,-0.000723,-1.72,0.0415945,2353098.0,98481.744874,"{'symbol': 'SRX_USDT', 'last_price': '0.041233', 'quote_volume_24h': '98481.744874', 'base_volume_24h': '2353098', 'high_24h': '0.042807', 'low_24h': '0.041095', 'open_24h': '0.041956', 'close_24h': '0.041233', 'best_ask': '0.041347', 'best_ask_size': '480', 'best_bid': '0.041133', 'best_bid_size': '6159', 'fluctuation': '-0.0172', 'url': 'https://www.bitmart.com/trade?symbol=SRX_USDT', 'timestamp': '1709579651710'}"
MRX/USDT,MRX/USDT,1709573730023,2024-03-04T17:35:30.023Z,4.344e-05,4.343e-05,4.106e-05,785645.0,4.344e-05,18772563.0,4.344e-05,4.343e-05,4.344e-05,4.344e-05,,1e-08,0.02,4.3435e-05,10246910.0,445.1257704,"{'symbol': 'MRX_USDT', 'last_price': '0.00004344', 'quote_volume_24h': '445.12577040', 'base_volume_24h': '10246910', 'high_24h': '0.00004344', 'low_24h': '0.00004343', 'open_24h': '0.00004343', 'close_24h': '0.00004344', 'best_ask': '0.00004344', 'best_ask_size': '18772563', 'best_bid': '0.00004106', 'best_bid_size': '785645', 'fluctuation': '+0.0002', 'url': 'https://www.bitmart.com/trade?symbol=MRX_USDT', 'timestamp': '1709573730023'}"
INS/USDT,INS/USDT,1709579670916,2024-03-04T19:14:30.916Z,0.8363,0.59,0.673,15.9,0.6761,56.74,0.6724501115008334,0.6921,0.6751,0.6751,,-0.017,-2.46,0.6836,191720.54,128922.4985,"{'symbol': 'INS_USDT', 'last_price': '0.6751', 'quote_volume_24h': '128922.4985', 'base_volume_24h': '191720.54', 'high_24h': '0.8363', 'low_24h': '0.5900', 'open_24h': '0.6921', 'close_24h': '0.6751', 'best_ask': '0.6761', 'best_ask_size': '56.74', 'best_bid': '0.6730', 'best_bid_size': '15.90', 'fluctuation': '-0.0246', 'url': 'https://www.bitmart.com/trade?symbol=INS_USDT', 'timestamp': '1709579670916'}"
SHOP/USDT,SHOP/USDT,1709576859633,2024-03-04T18:27:39.633Z,0.00625,0.005831,0.006201,1933.0,0.00625,2289.0,0.006021804888161986,0.005831,0.00625,0.00625,,0.000419,7.19,0.0060405,173644.0,1045.650288,"{'symbol': 'SHOP_USDT', 'last_price': '0.006250', 'quote_volume_24h': '1045.650288', 'base_volume_24h': '173644', 'high_24h': '0.006250', 'low_24h': '0.005831', 'open_24h': '0.005831', 'close_24h': '0.006250', 'best_ask': '0.006250', 'best_ask_size': '2289', 'best_bid': '0.006201', 'best_bid_size': '1933', 'fluctuation': '+0.0719', 'url': 'https://www.bitmart.com/trade?symbol=SHOP_USDT', 'timestamp': '1709576859633'}"
XI/USDT,XI/USDT,1709559612004,2024-03-04T13:40:12.004Z,0.003297,0.003037,0.003045,1674.8,0.003116,3000.0,0.003152666061571518,0.003297,0.003068,0.003068,,-0.000229,-6.95,0.0031825,86377.6,272.319728,"{'symbol': 'XI_USDT', 'last_price': '0.003068', 'quote_volume_24h': '272.319728', 'base_volume_24h': '86377.6', 'high_24h': '0.003297', 'low_24h': '0.003037', 'open_24h': '0.003297', 'close_24h': '0.003068', 'best_ask': '0.003116', 'best_ask_size': '3000.0', 'best_bid': '0.003045', 'best_bid_size': '1674.8', 'fluctuation': '-0.0695', 'url': 'https://www.bitmart.com/trade?symbol=XI_USDT', 'timestamp': '1709559612004'}"
GYMNET/USDT,GYMNET/USDT,1709579433569,2024-03-04T19:10:33.569Z,0.024248,0.021852,0.022673,242.33,0.023058,3164.65,0.02368796156812354,0.024246,0.023007,0.023007,,-0.001239,-5.11,0.0236265,2550167.44,60408.268311,"{'symbol': 'GYMNET_USDT', 'last_price': '0.023007', 'quote_volume_24h': '60408.268311', 'base_volume_24h': '2550167.44', 'high_24h': '0.024248', 'low_24h': '0.021852', 'open_24h': '0.024246', 'close_24h': '0.023007', 'best_ask': '0.023058', 'best_ask_size': '3164.65', 'best_bid': '0.022673', 'best_bid_size': '242.33', 'fluctuation': '-0.0511', 'url': 'https://www.bitmart.com/trade?symbol=GYMNET_USDT', 'timestamp': '1709579433569'}"
FRA/USDT,FRA/USDT,1709579625055,2024-03-04T19:13:45.055Z,0.001682,0.001543,0.001545,14518.0,0.001601,6283.0,0.001623743071860152,0.001608,0.001572,0.001572,,-3.6e-05,-2.24,0.00159,27735872.0,45035.930002,"{'symbol': 'FRA_USDT', 'last_price': '0.001572', 'quote_volume_24h': '45035.930002', 'base_volume_24h': '27735872', 'high_24h': '0.001682', 'low_24h': '0.001543', 'open_24h': '0.001608', 'close_24h': '0.001572', 'best_ask': '0.001601', 'best_ask_size': '6283', 'best_bid': '0.001545', 'best_bid_size': '14518', 'fluctuation': '-0.0224', 'url': 'https://www.bitmart.com/trade?symbol=FRA_USDT', 'timestamp': '1709579625055'}"
AITECH/USDT,AITECH/USDT,1709579674850,2024-03-04T19:14:34.850Z,0.15781,0.12585,0.13484,358.0,0.13527,834.79,0.14428676728891948,0.15343,0.13524,0.13524,,-0.01819,-11.86,0.144335,2576822.98,371801.45766,"{'symbol': 'AITECH_USDT', 'last_price': '0.13524', 'quote_volume_24h': '371801.45766', 'base_volume_24h': '2576822.98', 'high_24h': '0.15781', 'low_24h': '0.12585', 'open_24h': '0.15343', 'close_24h': '0.13524', 'best_ask': '0.13527', 'best_ask_size': '834.79', 'best_bid': '0.13484', 'best_bid_size': '358.00', 'fluctuation': '-0.1186', 'url': 'https://www.bitmart.com/trade?symbol=AITECH_USDT', 'timestamp': '1709579674850'}"
IQ/USDT,IQ/USDT,1709579695554,2024-03-04T19:14:55.554Z,0.00981,0.00896,0.00912,3597.0,0.00916,11916.0,0.00936122439579881,0.00943,0.00915,0.00915,,-0.00028,-2.97,0.00929,183422926.0,1717063.16962,"{'symbol': 'IQ_USDT', 'last_price': '0.00915', 'quote_volume_24h': '1717063.16962', 'base_volume_24h': '183422926', 'high_24h': '0.00981', 'low_24h': '0.00896', 'open_24h': '0.00943', 'close_24h': '0.00915', 'best_ask': '0.00916', 'best_ask_size': '11916', 'best_bid': '0.00912', 'best_bid_size': '3597', 'fluctuation': '-0.0297', 'url': 'https://www.bitmart.com/trade?symbol=IQ_USDT', 'timestamp': '1709579695554'}"
TRX/ETH,TRX/ETH,1709579701145,2024-03-04T19:15:01.145Z,4.06e-05,3.889e-05,3.891e-05,2911.0,3.901e-05,1217.0,4.0099552410748e-05,4.051e-05,3.891e-05,3.891e-05,,-1.6e-06,-3.95,3.971e-05,671866.0,26.94152588,"{'symbol': 'TRX_ETH', 'last_price': '0.00003891', 'quote_volume_24h': '26.94152588', 'base_volume_24h': '671866', 'high_24h': '0.00004060', 'low_24h': '0.00003889', 'open_24h': '0.00004051', 'close_24h': '0.00003891', 'best_ask': '0.00003901', 'best_ask_size': '1217', 'best_bid': '0.00003891', 'best_bid_size': '2911', 'fluctuation': '-0.0395', 'url': 'https://www.bitmart.com/trade?symbol=TRX_ETH', 'timestamp': '1709579701145'}"
NEAR/USDT,NEAR/USDT,1709579688563,2024-03-04T19:14:48.563Z,4.7656,4.2191,4.2994,15.27,4.316,2.56,4.499106058102744,4.342,4.3079,4.3079,,-0.0341,-0.79,4.32495,381554.44,1716653.8925,"{'symbol': 'NEAR_USDT', 'last_price': '4.3079', 'quote_volume_24h': '1716653.8925', 'base_volume_24h': '381554.44', 'high_24h': '4.7656', 'low_24h': '4.2191', 'open_24h': '4.3420', 'close_24h': '4.3079', 'best_ask': '4.3160', 'best_ask_size': '2.56', 'best_bid': '4.2994', 'best_bid_size': '15.27', 'fluctuation': '-0.0079', 'url': 'https://www.bitmart.com/trade?symbol=NEAR_USDT', 'timestamp': '1709579688563'}"
SOL/USDC,SOL/USDC,1709579701302,2024-03-04T19:15:01.302Z,135.0075,127.1975,129.8283,0.27,131.1383,0.5,130.91001422518676,130.7554,130.4681,130.4681,,-0.2873,-0.22,130.61175,11753.8,1538690.1252,"{'symbol': 'SOL_USDC', 'last_price': '130.4681', 'quote_volume_24h': '1538690.1252', 'base_volume_24h': '11753.80', 'high_24h': '135.0075', 'low_24h': '127.1975', 'open_24h': '130.7554', 'close_24h': '130.4681', 'best_ask': '131.1383', 'best_ask_size': '0.50', 'best_bid': '129.8283', 'best_bid_size': '0.27', 'fluctuation': '-0.0022', 'url': 'https://www.bitmart.com/trade?symbol=SOL_USDC', 'timestamp': '1709579701302'}"
COREUM/USDT,COREUM/USDT,1709578792585,2024-03-04T18:59:52.585Z,0.1562,0.145999,0.145202,38.5,0.146,155.6,0.15242537299122794,0.15133,0.146,0.146,,-0.00533,-3.52,0.148665,69881.0,10651.63749,"{'symbol': 'COREUM_USDT', 'last_price': '0.146000', 'quote_volume_24h': '10651.637490', 'base_volume_24h': '69881.0', 'high_24h': '0.156200', 'low_24h': '0.145999', 'open_24h': '0.151330', 'close_24h': '0.146000', 'best_ask': '0.146000', 'best_ask_size': '155.6', 'best_bid': '0.145202', 'best_bid_size': '38.5', 'fluctuation': '-0.0352', 'url': 'https://www.bitmart.com/trade?symbol=COREUM_USDT', 'timestamp': '1709578792585'}"
CENX/USDT,CENX/USDT,1709579601831,2024-03-04T19:13:21.831Z,0.000514784,0.000508405,0.000508405,1252.0,0.000516169,59631.0,0.000512945412077539,0.000513749,0.000510758,0.000510758,,-2.991e-06,-0.58,0.0005122535,28847498.0,14797.191749016,"{'symbol': 'CENX_USDT', 'last_price': '0.000510758', 'quote_volume_24h': '14797.191749016', 'base_volume_24h': '28847498', 'high_24h': '0.000514784', 'low_24h': '0.000508405', 'open_24h': '0.000513749', 'close_24h': '0.000510758', 'best_ask': '0.000516169', 'best_ask_size': '59631', 'best_bid': '0.000508405', 'best_bid_size': '1252', 'fluctuation': '-0.0058', 'url': 'https://www.bitmart.com/trade?symbol=CENX_USDT', 'timestamp': '1709579601831'}"
XLM/ETH,XLM/ETH,1709579637283,2024-03-04T19:13:57.283Z,4.51002e-05,3.84795e-05,4.05049e-05,48075.27,4.08213e-05,23113.04,3.9828628560687e-05,3.86002e-05,4.07999e-05,4.07999e-05,,2.1997e-06,5.7,3.970005e-05,607996.28,24.2156580024,"{'symbol': 'XLM_ETH', 'last_price': '0.0000407999', 'quote_volume_24h': '24.2156580024', 'base_volume_24h': '607996.28', 'high_24h': '0.0000451002', 'low_24h': '0.0000384795', 'open_24h': '0.0000386002', 'close_24h': '0.0000407999', 'best_ask': '0.0000408213', 'best_ask_size': '23113.04', 'best_bid': '0.0000405049', 'best_bid_size': '48075.27', 'fluctuation': '+0.0570', 'url': 'https://www.bitmart.com/trade?symbol=XLM_ETH', 'timestamp': '1709579637283'}"
ONDO/USDT,ONDO/USDT,1709579701391,2024-03-04T19:15:01.391Z,0.5397,0.47001,0.49458,162.57,0.4969,1929.21,0.5020287809945724,0.50847,0.49556,0.49556,,-0.01291,-2.54,0.502015,9665585.02,4852401.86519,"{'symbol': 'ONDO_USDT', 'last_price': '0.49556', 'quote_volume_24h': '4852401.86519', 'base_volume_24h': '9665585.02', 'high_24h': '0.53970', 'low_24h': '0.47001', 'open_24h': '0.50847', 'close_24h': '0.49556', 'best_ask': '0.49690', 'best_ask_size': '1929.21', 'best_bid': '0.49458', 'best_bid_size': '162.57', 'fluctuation': '-0.0254', 'url': 'https://www.bitmart.com/trade?symbol=ONDO_USDT', 'timestamp': '1709579701391'}"
CIA/USDT,CIA/USDT,1709579279211,2024-03-04T19:07:59.211Z,0.000195,0.000159,0.000179,44446.01,0.000197,56244.92,0.000175868786034764,0.000186,0.000195,0.000195,,9e-06,4.84,0.0001905,215386520.4,37879.765871,"{'symbol': 'CIA_USDT', 'last_price': '0.000195', 'quote_volume_24h': '37879.765871', 'base_volume_24h': '215386520.40', 'high_24h': '0.000195', 'low_24h': '0.000159', 'open_24h': '0.000186', 'close_24h': '0.000195', 'best_ask': '0.000197', 'best_ask_size': '56244.92', 'best_bid': '0.000179', 'best_bid_size': '44446.01', 'fluctuation': '+0.0484', 'url': 'https://www.bitmart.com/trade?symbol=CIA_USDT', 'timestamp': '1709579279211'}"
LNR/USDT,LNR/USDT,1709579700752,2024-03-04T19:15:00.752Z,0.005081,0.004883,0.004931,6060.0,0.004997,1283.0,0.00501594789811801,0.005026,0.004988,0.004988,,-3.8e-05,-0.76,0.005007,9735656.0,48833.54325,"{'symbol': 'LNR_USDT', 'last_price': '0.004988', 'quote_volume_24h': '48833.543250', 'base_volume_24h': '9735656', 'high_24h': '0.005081', 'low_24h': '0.004883', 'open_24h': '0.005026', 'close_24h': '0.004988', 'best_ask': '0.004997', 'best_ask_size': '1283', 'best_bid': '0.004931', 'best_bid_size': '6060', 'fluctuation': '-0.0076', 'url': 'https://www.bitmart.com/trade?symbol=LNR_USDT', 'timestamp': '1709579700752'}"
